0.119586,0.315349,1.879519
0.109450,0.315500,1.878027
0.102867,0.310179,1.875090
0.090261,0.312950,1.874040
0.086564,0.320712,1.872046
0.082036,0.322739,1.870823
0.077290,0.320815,1.868793
0.073419,0.312779,1.866797
0.078446,0.306510,1.865527
0.091352,0.298331,1.863802
0.105674,0.299066,1.860983
0.114135,0.306792,1.857623
0.126811,0.318210,1.853266
0.136991,0.327824,1.851602
0.158400,0.329260,1.849148
0.182536,0.325817,1.852171
0.204797,0.326798,1.857291
0.225258,0.330662,1.860333
0.247511,0.327825,1.864471
0.249500,0.328896,1.865783
0.259238,0.324642,1.868425
0.257807,0.329375,1.871040
0.267069,0.322740,1.873230
0.272423,0.318031,1.875543
0.272875,0.320110,1.879965
0.292476,0.311203,1.884590
0.308623,0.308251,1.889220
0.322941,0.314931,1.893699
0.342656,0.302271,1.898959
0.358303,0.300851,1.903029
0.364438,0.303344,1.905620
0.362209,0.303812,1.906787
0.363319,0.305250,1.908383
0.363738,0.305300,1.907766
0.357414,0.304602,1.906780
0.335778,0.310053,1.904560
0.309118,0.314282,1.898420
0.283864,0.319713,1.888317
0.247087,0.337116,1.876924
0.207304,0.361004,1.860282
0.189805,0.381105,1.847157
0.174225,0.401303,1.838868
0.164986,0.411817,1.834663
0.149239,0.415174,1.829887
0.142323,0.408796,1.829381
0.137287,0.403638,1.828640
0.131319,0.395712,1.827780
0.125715,0.394772,1.825796
0.118958,0.397550,1.821491
0.115909,0.402815,1.818167
0.119259,0.408005,1.816295
0.130898,0.405823,1.817898
0.143037,0.403781,1.824282
0.139217,0.405483,1.837364
0.157513,0.418185,1.862613
0.166718,0.445598,1.892488
0.174038,0.472784,1.916634
0.172232,0.493793,1.924577
0.176254,0.503290,1.922211
0.176784,0.505719,1.920013
0.169784,0.510945,1.918706
0.160621,0.526272,1.917984
0.162055,0.537982,1.917566
0.159864,0.562953,1.916352
0.141664,0.580876,1.916325
0.117107,0.606704,1.912922
0.095416,0.624196,1.909393
0.070206,0.657978,1.903837
0.061881,0.695810,1.891493
0.074163,0.699230,1.877695
0.081072,0.703137,1.865372
0.089061,0.706448,1.854072
0.088150,0.716269,1.847230
0.101886,0.721836,1.838812
0.134458,0.712855,1.834656
0.146212,0.705729,1.835772
0.144354,0.697008,1.836506
0.153734,0.687659,1.843193
0.145684,0.693744,1.854086
0.155026,0.697057,1.870511
0.163809,0.701335,1.891057
0.172800,0.701138,1.914252
0.171259,0.711298,1.933000
0.178733,0.723270,1.948552
0.175198,0.725779,1.960053
0.162977,0.728067,1.964313
0.154118,0.731396,1.968204
0.147694,0.731794,1.971861
0.142421,0.728649,1.975593
0.121366,0.718223,1.977246
0.103331,0.698839,1.977662
0.090130,0.666878,1.975251
0.078647,0.640612,1.966624
0.054215,0.614435,1.951938
0.035103,0.592292,1.941928
0.011600,0.577689,1.940153
0.012627,0.567176,1.938542
0.005137,0.556568,1.935400
-0.004762,0.557422,1.931352
-0.011764,0.562623,1.927312
-0.015181,0.575909,1.924320
-0.024354,0.589451,1.923215
-0.025623,0.605681,1.923058
-0.028462,0.609644,1.928377
-0.034949,0.600985,1.935637
-0.036766,0.582054,1.942890
-0.037386,0.557414,1.950292
-0.043424,0.533297,1.958798
-0.055934,0.510626,1.960206
-0.075475,0.485774,1.959374
-0.079445,0.460864,1.958619
-0.086925,0.437482,1.958043
-0.099127,0.427950,1.952536
-0.103664,0.417836,1.945964
-0.114281,0.419603,1.943613
-0.118215,0.424882,1.938694
-0.117083,0.423017,1.930960
-0.113882,0.416438,1.924389
-0.103761,0.408755,1.920056
-0.093284,0.402579,1.918443
-0.080753,0.387589,1.919151
-0.069868,0.369951,1.918701
-0.057850,0.352991,1.914874
-0.048741,0.335100,1.912758
-0.027097,0.318864,1.910291
-0.012359,0.306222,1.907518
-0.011738,0.292168,1.904887
0.000436,0.280273,1.900343
-0.000565,0.277171,1.894391
-0.001663,0.269788,1.883718
0.006199,0.264603,1.872008
0.022742,0.261026,1.863489
0.022506,0.268854,1.852993
0.025368,0.283236,1.845943
0.030000,0.296089,1.839608
0.029924,0.308086,1.834558
0.029911,0.329356,1.831136
0.030302,0.336615,1.829404
0.033973,0.347310,1.829149
0.037380,0.357712,1.830492
0.048177,0.359608,1.831409
0.059421,0.360085,1.840490
0.079699,0.345417,1.851747
0.092655,0.344659,1.858537
0.095218,0.344585,1.860662
0.099134,0.341944,1.862704
0.104443,0.340570,1.863607
0.106457,0.338348,1.862861
0.110307,0.334785,1.859453
0.129141,0.321066,1.854191
0.122233,0.328134,1.849231
0.128767,0.329605,1.846807
0.139780,0.334006,1.846739
0.151423,0.344352,1.850600
0.152834,0.340300,1.856029
0.149485,0.336508,1.862406
0.145380,0.332726,1.869571
0.155495,0.339426,1.874031
0.141001,0.358182,1.882649
0.138052,0.367196,1.887812
0.142978,0.367697,1.892509
0.150212,0.362141,1.895577
0.155281,0.355844,1.898244
0.163004,0.347986,1.899673
0.166210,0.344598,1.899461
0.164067,0.341123,1.899295
0.164842,0.333529,1.898847
0.169877,0.328303,1.899914
0.168860,0.323150,1.900544
0.171450,0.320579,1.901243
0.177966,0.316010,1.901773
0.182542,0.317655,1.901542
0.189471,0.317511,1.900931
0.198028,0.312988,1.899231
0.205587,0.314007,1.896566
0.209426,0.312242,1.893544
0.209712,0.316354,1.888979
0.215415,0.326632,1.882587
0.225391,0.339240,1.874385
0.235671,0.348759,1.864980
0.248139,0.352158,1.852620
0.264822,0.353273,1.840736
0.269253,0.348198,1.828270
0.270168,0.337664,1.821671
0.271959,0.325034,1.820339
0.272603,0.310051,1.823854
0.278212,0.293085,1.839002
0.270931,0.280447,1.868653
0.255291,0.277842,1.913977
0.240130,0.281694,1.965944
0.228446,0.285521,2.011557
0.223846,0.293440,2.044108
0.225985,0.303879,2.063820
0.227841,0.323159,2.066928
0.230318,0.341271,2.058267
0.233023,0.361554,2.042876
0.233752,0.379730,2.026745
0.228915,0.396496,2.002126
0.215662,0.402172,1.979342
0.204640,0.415325,1.968549
0.183629,0.428898,1.958989
0.171106,0.451062,1.943948
0.163583,0.472087,1.934591
0.160045,0.499911,1.923811
0.159490,0.516776,1.912822
0.169053,0.521478,1.903107
0.188928,0.520228,1.896097
0.212556,0.512874,1.893241
0.221007,0.532653,1.893516
0.226109,0.547539,1.896029
0.234256,0.564338,1.904919
0.233545,0.583904,1.906397
0.233879,0.586378,1.902999
0.239736,0.603301,1.897705
0.241819,0.616519,1.887015
0.239196,0.630152,1.869818
0.234136,0.643966,1.842408
0.229953,0.646954,1.804689
0.228159,0.639460,1.767459
0.235850,0.634082,1.752258
0.237460,0.636061,1.742200
0.238498,0.636025,1.744447
0.234038,0.624546,1.756468
0.228067,0.609165,1.776831
0.209935,0.606801,1.803670
0.192054,0.615198,1.829724
0.178523,0.624629,1.844032
0.165100,0.642762,1.859896
0.158474,0.647646,1.873169
0.138211,0.662846,1.886587
0.117784,0.686079,1.904881
0.087273,0.716462,1.920818
0.080684,0.741715,1.941544
0.085507,0.751390,1.955675
0.085346,0.749980,1.961492
0.108043,0.744745,1.963293
0.108914,0.745421,1.961457
0.114722,0.737012,1.954974
0.123264,0.745019,1.948138
0.104519,0.748889,1.942270
0.102164,0.743315,1.938351
0.089100,0.738852,1.934642
0.077211,0.738676,1.933218
0.061794,0.726526,1.936736
0.039686,0.714283,1.939009
0.023950,0.701893,1.937444
-0.002057,0.688640,1.935373
-0.012654,0.682182,1.934239
-0.045770,0.676731,1.936299
-0.069048,0.675409,1.938019
-0.091815,0.679643,1.940538
-0.109664,0.688691,1.940187
-0.122868,0.690531,1.934435
-0.133199,0.694272,1.926980
-0.134814,0.685204,1.922792
-0.126909,0.680688,1.921635
-0.115486,0.680151,1.922101
-0.100909,0.682242,1.920393
-0.088509,0.679668,1.913091
-0.082226,0.678368,1.901307
-0.071970,0.681968,1.889883
-0.067921,0.689860,1.877883
-0.065074,0.694679,1.849405
-0.055120,0.699220,1.821091
-0.029471,0.692638,1.803973
-0.011701,0.687511,1.794718
0.000462,0.684108,1.791105
0.006508,0.679359,1.792741
0.019904,0.674841,1.804408
0.045908,0.668549,1.825531
0.062374,0.670980,1.863298
0.072161,0.670869,1.902295
0.073892,0.666444,1.929014
0.074496,0.668258,1.938053
0.076714,0.673288,1.930799
0.077588,0.682300,1.925337
0.081351,0.686854,1.912338
0.081251,0.691642,1.901510
0.084243,0.698446,1.898475
0.089622,0.694596,1.897779
0.102538,0.706090,1.900702
0.119946,0.716622,1.904469
0.109650,0.712335,1.910440
0.104552,0.710685,1.911251
0.095657,0.706234,1.907603
0.080669,0.694098,1.901694
0.059179,0.692887,1.894116
0.043608,0.699960,1.888891
0.014446,0.692830,1.886580
0.007674,0.682392,1.883945
-0.010881,0.669007,1.882456
-0.028190,0.653673,1.880199
-0.038316,0.638246,1.878974
-0.054360,0.623769,1.876762
-0.075592,0.624486,1.875513
-0.085768,0.611124,1.871939
-0.095750,0.593006,1.868838
-0.092890,0.589938,1.869139
-0.092335,0.591918,1.868371
-0.088822,0.574814,1.866584
-0.086168,0.561348,1.859706
-0.085191,0.556835,1.848973
-0.081350,0.553779,1.838673
-0.100081,0.567728,1.832970
-0.097005,0.582041,1.831183
-0.081578,0.577718,1.831632
-0.076175,0.573440,1.830834
-0.070546,0.566531,1.828918
-0.061578,0.569886,1.824668
-0.046782,0.568315,1.818054
-0.032684,0.567516,1.812297
-0.024232,0.567886,1.807767
-0.021460,0.568351,1.814547
-0.009642,0.569812,1.823461
0.001120,0.585306,1.835604
0.019528,0.601776,1.850899
0.028833,0.617871,1.861327
0.040588,0.621245,1.872262
0.047906,0.615535,1.881710
0.050075,0.613647,1.888103
0.045901,0.605545,1.894232
0.039821,0.597411,1.897883
0.028687,0.581587,1.899814
0.007156,0.557581,1.899351
-0.013850,0.519815,1.896086
-0.035021,0.482402,1.884324
-0.058041,0.442313,1.866992
-0.074961,0.414985,1.854764
-0.100051,0.396038,1.843463
-0.107632,0.375541,1.836435
-0.127601,0.364404,1.832228
-0.140993,0.351691,1.828236
-0.145142,0.338731,1.828120
-0.135402,0.331778,1.830487
-0.127216,0.322716,1.838341
-0.117658,0.314755,1.846698
-0.105550,0.310927,1.855362
-0.089886,0.315022,1.861842
-0.080374,0.317646,1.868399
-0.075318,0.317713,1.874671
-0.063350,0.321051,1.881028
-0.051568,0.332838,1.886366
-0.035589,0.331955,1.890062
-0.026936,0.336126,1.894558
-0.019649,0.334928,1.899140
-0.013160,0.338533,1.903142
-0.010685,0.338422,1.905272
-0.005077,0.348647,1.906843
0.003706,0.367964,1.907645
0.015705,0.386550,1.907960
0.026684,0.404044,1.909228
0.028555,0.415311,1.911272
0.031360,0.409852,1.912869
0.033604,0.401781,1.914446
0.035916,0.403530,1.916287
0.033972,0.396160,1.916184
0.030810,0.396194,1.917389
0.027261,0.398548,1.918373
0.020022,0.399856,1.919608
0.011394,0.402207,1.920302
-0.001838,0.401824,1.919703
-0.008064,0.403078,1.919035
-0.016591,0.398277,1.917755
-0.031536,0.401497,1.912364
-0.041784,0.398198,1.906174
-0.038273,0.399161,1.898615
-0.031940,0.399661,1.888355
-0.022853,0.400585,1.873286
-0.009992,0.398798,1.856944
-0.003425,0.394359,1.846512
0.011409,0.378644,1.834558
0.022586,0.373468,1.825913
0.031319,0.366546,1.822388
0.035133,0.362803,1.819117
0.033675,0.368784,1.821490
0.038133,0.372019,1.825675
0.040513,0.367270,1.834434
0.037667,0.367084,1.848567
0.050274,0.368491,1.867859
0.043300,0.354585,1.886826
0.043604,0.353871,1.901908
0.038795,0.361888,1.911024
0.035873,0.381760,1.915978
0.033707,0.401206,1.919100
0.030583,0.413446,1.920794
0.028373,0.421247,1.922309
0.030107,0.433666,1.921067
0.038466,0.440092,1.918200
0.044882,0.448379,1.916341
0.056971,0.455744,1.915880
0.070419,0.451108,1.916755
0.086155,0.448755,1.922676
0.091373,0.442823,1.928123
0.101821,0.438233,1.933939
0.116851,0.432109,1.936630
0.122623,0.442251,1.942375
0.121991,0.449786,1.945889
0.115322,0.457689,1.944370
0.105689,0.471242,1.939838
0.085924,0.492544,1.938778
0.077467,0.489070,1.937997
0.082324,0.485817,1.936277
0.079723,0.477790,1.938877
0.083479,0.462042,1.939224
0.084726,0.453739,1.937610
0.072296,0.458658,1.936520
0.069348,0.459128,1.935850
0.066436,0.458625,1.934880
0.059953,0.455591,1.933096
0.052477,0.453758,1.931249
0.048001,0.453244,1.928842
0.039690,0.463593,1.927239
0.043035,0.453777,1.922539
0.040460,0.440461,1.922496
0.035751,0.439448,1.923454
0.025996,0.441359,1.929600
0.018373,0.449770,1.932857
0.014033,0.458650,1.938477
0.007526,0.473204,1.940959
0.003016,0.480763,1.936043
0.002831,0.481431,1.924245
-0.000767,0.478735,1.912621
-0.002838,0.466839,1.903737
-0.006488,0.452087,1.894800
-0.013136,0.450644,1.892466
-0.012383,0.448400,1.893991
-0.015226,0.422496,1.897269
-0.016907,0.410142,1.905178
-0.017779,0.405206,1.913334
-0.014690,0.401674,1.918900
-0.004320,0.392625,1.922359
0.011181,0.384317,1.924528
0.027582,0.380275,1.926639
0.047818,0.369267,1.925633
0.060218,0.370139,1.925688
0.072455,0.380083,1.925431
0.083228,0.396089,1.923385
0.102339,0.396782,1.923253
0.123299,0.396636,1.923807
0.139934,0.401273,1.925040
0.159904,0.413610,1.928562
0.180307,0.421849,1.932401
0.188026,0.411376,1.937474
0.192186,0.405955,1.941692
0.190152,0.398187,1.945217
0.182761,0.389953,1.946106
0.167459,0.380464,1.945114
0.154489,0.373876,1.942882
0.151206,0.370695,1.940263
0.149950,0.371630,1.937340
0.144898,0.377725,1.934721
0.154090,0.384957,1.931984
0.174375,0.385336,1.931526
0.176624,0.394249,1.934346
0.190161,0.394221,1.937580
0.203120,0.393760,1.940504
0.211988,0.385529,1.940037
0.212811,0.386036,1.937643
0.205732,0.375830,1.933314
0.197937,0.368497,1.927633
0.183804,0.363698,1.925288
0.168637,0.360353,1.922322
0.158247,0.355935,1.920067
0.137657,0.355704,1.915832
0.119032,0.348479,1.911669
0.107779,0.334985,1.906518
0.103200,0.320505,1.901645
0.101657,0.306895,1.895412
0.102412,0.297079,1.890744
0.099194,0.296738,1.888190
0.101595,0.284609,1.885629
0.103336,0.276544,1.884953
0.106013,0.269790,1.884532
0.118739,0.266746,1.884041
0.135635,0.267876,1.883829
0.150284,0.272599,1.886740
0.176072,0.288643,1.890719
0.192301,0.303779,1.896435
0.210561,0.320892,1.898965
0.219219,0.329386,1.900870
0.225578,0.337132,1.903246
0.234479,0.342573,1.904660
0.241193,0.347638,1.902446
0.247764,0.350061,1.899932
0.253626,0.354190,1.896469
0.250169,0.351316,1.895230
0.248401,0.357891,1.895845
0.244330,0.356761,1.900273
0.243825,0.360230,1.906501
0.238032,0.378493,1.912759
0.225835,0.396489,1.912807
0.210026,0.414955,1.912529
0.198510,0.432859,1.914488
0.191952,0.444019,1.916609
0.179953,0.447189,1.916414
0.168362,0.444697,1.914913
0.151972,0.439926,1.912815
0.137814,0.428986,1.910816
0.132112,0.420356,1.904097
0.119177,0.413292,1.899492
0.107156,0.402542,1.893572
0.101587,0.394723,1.884793
0.099587,0.392914,1.876652
0.091659,0.395827,1.869374
0.090711,0.403792,1.867992
0.083099,0.404513,1.868517
0.082540,0.416154,1.866920
0.073664,0.423517,1.868214
0.065936,0.428744,1.870517
0.066445,0.433431,1.872526
0.051370,0.431711,1.878929
0.031254,0.427585,1.886567
0.013758,0.432155,1.894046
-0.010801,0.442779,1.900221
-0.031850,0.460515,1.904774
-0.052464,0.485279,1.906681
-0.063952,0.517910,1.908782
-0.073897,0.540668,1.909866
-0.073729,0.562764,1.911155
-0.064700,0.579339,1.912842
-0.046795,0.588232,1.912144
-0.028583,0.592338,1.909558
-0.012284,0.592829,1.905537
0.006288,0.593524,1.902918
0.018912,0.584673,1.901822
0.042140,0.586799,1.905680
0.062024,0.586844,1.912324
0.082952,0.605083,1.920825
0.100512,0.599973,1.928186
0.130887,0.598900,1.937210
0.162352,0.601249,1.945060
0.188956,0.604769,1.950512
0.209952,0.609805,1.955215
0.233575,0.618902,1.959313
0.243934,0.632593,1.962522
0.266276,0.649073,1.964788
0.277400,0.660998,1.965839
0.283593,0.664760,1.964783
0.297287,0.668585,1.962532
0.298779,0.674452,1.960490
0.297233,0.695490,1.958611
0.282878,0.722003,1.959039
0.270372,0.758718,1.957352
0.261356,0.796801,1.956290
0.249083,0.835061,1.953811
0.235673,0.867920,1.952713
0.223482,0.905381,1.948003
0.219443,0.942701,1.948768
0.225118,0.983344,1.951831
0.214312,1.013085,1.954977
0.201953,1.032052,1.958643
0.192025,1.043049,1.962499
0.183892,1.044133,1.965878
0.175251,1.037547,1.967137
0.172022,1.022453,1.968289
0.170103,1.009756,1.966861
0.168914,0.977982,1.967026
0.155971,0.948466,1.966980
0.163459,0.914681,1.968620
0.165053,0.878182,1.970469
0.173475,0.842265,1.969467
0.180016,0.811048,1.973859
0.182997,0.781144,1.976935
0.166142,0.750259,1.979736
0.163454,0.751448,1.982122
0.155806,0.754093,1.983844
0.155431,0.764716,1.990762
0.156073,0.767453,1.996549
0.156434,0.769990,1.999615
0.154389,0.774045,1.997615
0.148760,0.790719,1.994641
0.138316,0.799487,1.992128
0.122757,0.807445,1.987806
0.100016,0.802829,1.979738
0.074341,0.792947,1.969648
0.047702,0.786090,1.960950
0.027214,0.779700,1.954460
0.010844,0.777672,1.952436
0.001084,0.777981,1.951003
-0.003424,0.781157,1.949729
-0.010294,0.784507,1.948824
-0.002601,0.781417,1.947361
-0.012449,0.782099,1.945962
-0.008021,0.781356,1.946054
-0.002485,0.778047,1.946990
0.013680,0.775598,1.945663
0.015561,0.775158,1.945361
0.008533,0.777268,1.944552
0.007847,0.770461,1.944680
0.004983,0.771817,1.943655
-0.002424,0.775939,1.944372
-0.004011,0.778430,1.946747
-0.009964,0.778083,1.949221
-0.021981,0.776900,1.949877
-0.041385,0.780749,1.946781
-0.052138,0.783274,1.939919
-0.072388,0.788609,1.935535
-0.084146,0.790667,1.934564
-0.100606,0.792608,1.934589
-0.107634,0.799434,1.940909
-0.114193,0.809853,1.950934
-0.127761,0.821047,1.957180
-0.149137,0.833005,1.968546
